sweetness,saltiness,sourness,bitterness,savoriness,fattiness,spiciness,id,title,cuisine
100.0,34.77,93.42,28.77,24.91,47.13,99000.0,1047773,One-Pot Golden Lentil Curry,Indian
35.73,10.83,100.0,41.7,9.12,60.77,99000.0,19673,Tandoori Chicken and Spinach Salad,Indian
96.17,53.95,100.0,65.0,32.78,49.85,0.0,248968,Vegetable Rice Biryani,Indian
43.6,100.0,13.55,26.88,40.14,52.99,83500.0,488573,"masala bhaat or masale bhat, how to make masala bhaat",Indian
100.0,39.37,79.22,41.84,17.51,85.63,3375000.0,814291,Coconut Harissa Curry Braised Chicken with Root Vegetables,Indian
18.85,100.0,9.5,10.6,23.27,67.37,3375000.0,488000,"Upma , How to make Upma | South Indian Upma",Indian
55.8,100.0,46.66,22.04,31.44,76.59,0.0,509734,Pumpkin Curry Stew {Gluten Free},Indian
78.33,100.0,97.7,42.29,48.7,58.61,0.0,521892,Spiced Indian Cauliflower and Potatoes {Aloo Gobi},Indian
85.69,100.0,24.78,37.88,41.44,70.63,0.0,536297,Butternut Squash Chickpea Coconut Curry,Indian
79.87,63.38,49.61,100.0,32.45,84.59,0.0,513812,Coconut Vegetable curry,Indian
31.5,100.0,96.93,50.91,77.02,81.67,3375000.0,994721,Clean Eating Garam Masala Red Lentil Stew,Indian
20.07,100.0,9.52,10.62,23.31,76.3,3375000.0,630148,Cauliflower And Potato Curry in Coconut Milk,Indian
64.6,62.34,49.61,100.0,32.45,54.15,7000.0,224872,Basic curry sauce,Indian
100.0,93.58,99.72,27.54,47.33,58.67,0.0,105171,Potato & Zucchini Curry,Indian
100.0,5.78,36.15,20.95,2.19,53.55,0.0,929117,Chicken Curry Cup of Noodles,Indian
58.24,100.0,52.2,44.99,42.58,44.1,40000.0,598957,Burmese Beef Curry with Vermicelli Rice Noodles,Indian
29.91,70.78,36.16,100.0,13.37,32.47,3375000.0,989493,Paneer and Broccoli Masala,Indian
100.0,3.42,8.26,7.07,0.0,69.1,0.0,225141,Baked chicken masala with almond pilaf,Indian
27.18,41.85,54.73,19.75,8.21,100.0,6750000.0,760036,Indian Lentil Pilaf,Indian
100.0,3.17,9.19,8.1,33.17,44.88,0.0,486739,"palak corn curry , how to make palak corn | spinach corn",Indian
33.08,73.03,36.16,100.0,13.37,55.58,0.0,76488,Thai Red Curry Mussels,Indian
100.0,60.45,30.6,28.9,34.87,58.83,50800.0,30430,Cauliflower Curry,Indian
86.79,100.0,67.49,28.35,44.94,50.47,0.0,617845,Daikon Chicken “Biryani”,Indian
100.0,32.2,95.95,24.39,22.37,33.76,0.0,600768,Aloo Palak | Aloo palak gravy | potato spinach curry,Indian
95.68,76.27,51.85,50.63,40.77,100.0,0.0,1043338,"Thai Coconut Curry (Paleo, Whole30 + Keto)",Indian
39.96,0.5,0.0,0.0,0.0,100.0,3507000.0,323500,Roasted Butternut Squash Soup and Curry Condiments,Indian
32.52,72.54,36.16,100.0,13.37,13.93,0.0,158176,Vindaloo Vegetables,Indian
66.84,100.0,59.63,71.41,62.13,71.09,0.0,212712,Curried Chicken Salad with Spiced Chickpeas and Raita,Indian
77.86,100.0,46.07,66.26,62.98,63.81,45950.0,384368,Slow Cooker Chicken Curry,Indian
24.73,100.0,18.43,19.01,24.09,71.96,0.0,553183,Super quick fish curry,Indian
34.92,100.0,27.57,30.27,38.03,57.19,11250.0,249187,Quick Curry Powder from Scratch,Indian
38.97,100.0,30.79,15.42,26.7,80.16,0.0,698512,Cucumber Raita,Indian
73.95,2.37,19.0,16.9,8.04,100.0,0.0,756868,20 Minute Chickpea Curry,Indian
18.9,100.0,17.61,22.77,76.78,57.2,2483.33,487428,"methi missi roti , how to make punjabi missi roti",Indian
54.18,100.0,23.03,19.52,44.1,50.06,0.0,506865,Crockpot Beef Curry with Noodles,Indian
100.0,31.65,50.54,33.42,12.9,81.78,10425000.0,600313,Mushroom Mutter – Matar Mushroom Curry,Indian
20.2,100.0,10.78,14.75,23.21,64.96,3675000.0,31426,Indian Style Chickpeas,Indian
100.0,31.31,73.9,35.97,22.53,57.62,0.0,552212,Chai Pani’s Malabar Chicken Curry,Indian
64.45,8.97,11.84,8.41,0.82,100.0,322350.0,524179,five bean salad with curry,Indian
100.0,8.37,37.1,3.75,13.29,32.52,0.0,495433,Thai Red Curry with Asparagus and Tofu,Indian
100.0,1.53,39.12,26.14,10.66,37.38,0.0,588222,Red curry in a hurry,Indian
18.25,100.0,9.52,10.62,23.31,68.21,18000.0,697067,Quick Thai Chicken & Vegetable Curry,Indian
17.99,9.2,100.0,64.79,9.17,7.89,3375000.0,597850,Rava Dosas with Potato and Chickpea Masala,Indian
41.53,0.38,0.0,0.0,0.0,100.0,0.0,694936,Quick Chicken Tikka Masala,Indian
59.55,100.0,43.57,52.42,67.46,61.31,0.0,471884,Delicious Chickpea Curry,Indian
52.28,66.3,56.34,25.19,29.33,100.0,0.0,4418,Salmon With Indian Spices,Indian
58.36,66.73,43.84,100.0,24.26,31.67,0.0,801325,Green Curry with Chickpeas,Indian
100.0,31.02,50.33,34.5,10.77,23.66,23950.0,601691,Coconut Green Curry Lentils,Indian
22.59,100.0,24.07,53.06,51.87,43.06,225000.0,1029274,Salmon Tikka Over Quinoa,Indian
100.0,45.85,52.01,9.22,30.45,44.5,0.0,584408,Curry Red Lentil Stew with Tomatoes,Indian
27.19,0.5,0.0,0.0,0.0,100.0,142500.0,487676,"Mango Lassi or Aam ki Lassi, How to make Mango Lassi",Indian
78.85,56.37,100.0,62.9,25.36,44.92,0.0,580637,Indian Chickpea Stew,Indian
100.0,79.95,78.05,43.07,66.64,94.01,139000.0,579472,"Green Curry in a Hurry: With Chicken, Asparagus and More",Indian
48.15,100.0,52.5,28.99,71.59,69.9,18000.0,615347,Thai Kabocha Squash Curry,Indian
22.7,40.89,100.0,38.2,38.2,45.94,0.0,33804,Red Lentil Curry,Indian
21.04,100.0,11.17,15.92,23.0,71.22,0.0,512568,Easy Lamb Curry,Indian
26.12,100.0,23.43,25.24,54.02,45.27,0.0,510327,Sunday Slow Cooker: Chicken and Cauliflower Tikka Masala,Indian
11.31,100.0,22.31,23.99,62.89,89.08,0.0,549555,Saucy Indian Spiced Chicken with Naan,Indian
18.69,100.0,9.49,10.6,23.25,71.16,3375000.0,729371,Thai Green Curry with Broccoli and Asparagus,Indian
100.0,87.41,41.92,14.9,33.67,91.88,3375000.0,22836,Raita,Indian
29.12,100.0,13.98,20.95,68.43,63.25,14900.0,31835,Butternut Pumpkin & Chickpea Curry With Lemon Rice,Indian
85.96,40.57,100.0,29.23,28.11,46.8,4000.0,758340,Lemongrass Curry with Broccoli and Tofu,Indian
35.91,100.0,24.1,21.8,61.99,59.7,0.0,666159,Thai Chickpea Almond Curry by Plant-Powered Kitchen,Indian
81.46,52.55,22.67,14.57,34.93,100.0,0.0,601272,Curry Roasted Red Pepper and Eggplant Soup,Indian
100.0,41.72,34.29,18.76,16.02,86.76,3000200.0,83936,Northern Chicken Curry Noodle,Indian
72.53,93.1,54.89,100.0,41.74,43.7,0.0,34750,Coconut-vegetable Curry,Indian
100.0,1.49,0.0,0.0,0.0,33.84,0.0,102860,Indian Sprouted Lentil Salad,Indian
100.0,18.67,36.26,25.01,15.33,29.43,450000.0,1065490,"Curry Roasted Cauliflower Sweet Potato Salad (whole30, vegan & gluten free)",Indian
93.43,51.69,100.0,49.19,24.99,89.26,3375000.0,592104,Coconut Vegetable Curry,Indian
59.39,100.0,42.13,35.12,61.06,71.1,0.0,624905,Lentil Curry Bowls with Cilantro Cashew Sauce,Indian
23.77,100.0,44.24,39.66,69.31,72.25,10125.0,31797,Chickpea Curry With Coconut Milk,Indian
52.99,100.0,19.15,38.3,37.93,60.45,923100.0,556160,Shrimp and Broccoli Curry with Quinoa and Brown Rice,Indian
49.46,100.0,60.94,27.06,70.61,67.8,320000.0,759980,Green Coconut Curry,Indian
100.0,64.73,78.07,45.0,43.08,68.7,700.0,515008,Guest Post With Masala Herb – Duxelles Stuffed Tomatoes,Indian
33.35,100.0,17.25,21.28,70.07,71.76,0.0,486715,"palak khichdi , how to make palak khichdi | palak s",Indian
100.0,60.71,32.07,20.61,49.42,66.27,0.0,30688,Cauliflower And Chickpea Curry,Indian
22.14,100.0,26.03,10.11,74.77,56.3,0.0,584184,Slow-Cooker Chicken Korma,Indian
15.02,100.0,10.57,12.14,71.58,65.01,1200000.0,719429,Indian Dahl,Indian
73.82,23.48,17.09,7.44,1.57,100.0,36000.0,979137,Slow Cooker Sweet Potato Spinach Curry,Indian
38.84,100.0,37.43,27.9,58.21,58.26,900000.0,510337,Roasted Cauliflower Curry Soup,Indian
48.01,100.0,42.26,55.68,60.99,56.45,0.0,512475,Green Curry Sweet Potato Noodle Bowls,Indian
2.76,32.68,0.0,0.0,0.0,100.0,4000.0,1042999,Nourishing Yellow Chickpea Pumpkin Curry with Coconut Brown Rice,Indian
62.68,100.0,35.12,54.75,29.65,68.86,11900.0,195853,Skillet Mussels with Coconut Milk and Curry,Indian
77.6,100.0,23.16,48.77,42.96,51.87,0.0,835384,Dairy-Free Slow Cooker Butter Chicken // GF,Indian
68.46,40.96,48.02,18.18,31.31,100.0,450000.0,624402,Vegetable and Tofu Coconut Red Curry Daikon Noodles,Indian
74.7,87.08,71.41,100.0,21.1,56.65,900000.0,516866,Butternut Squash and Chickpea Curry,Indian
51.49,100.0,40.71,62.82,26.29,46.85,0.0,19414,Indian Style Creamed Spinach,Indian
24.72,71.48,36.16,100.0,13.37,8.77,0.0,583962,Chicken Tandoori Pizza,Indian
99.0,34.95,100.0,25.42,23.32,48.21,10125000.0,764910,Red Curry Lemongrass Soup,Indian
100.0,7.55,18.74,12.75,1.7,65.36,3375000.0,247054,Coconut Curry Mussels,Indian
81.88,24.87,39.36,51.94,75.63,100.0,0.0,696336,Delicata Squash & Tofu Curry for Two,Indian
100.0,71.74,41.18,51.6,36.41,46.78,5950.0,263846,Saag (Indian Spinach),Indian
68.33,32.45,100.0,32.67,20.71,50.66,0.0,1000665,Crockpot Thai Peanut Butter Chicken Curry,Indian
97.33,100.0,54.91,74.3,56.41,69.55,673500.0,543900,Mom’s Navajo Tacos and Indian Fry Bread,Indian
61.64,100.0,37.91,88.39,41.66,70.26,6755950.0,683199,Chicken Tikka Masala,Indian
92.8,26.01,34.59,24.41,21.31,100.0,0.0,760193,Curry and Chickpea Lettuce Wraps,Indian
88.82,79.81,37.8,100.0,26.8,42.7,3000000.0,509689,Chicken Coconut Curry Noodle Bowl,Indian
41.13,100.0,25.47,9.89,73.15,79.42,0.0,97683,Tomato & Lamb Curry (Oamc),Indian
95.4,86.98,31.59,21.26,69.15,100.0,0.0,560580,Curry Potato and Mushroom Soup,Indian
100.0,45.35,82.36,20.93,19.21,67.63,11900.0,211567,"Chicken, potato & green bean curry",Indian
29.59,100.0,9.39,10.49,23.0,74.12,0.0,31336,Indian Spiced Chickpeas,Indian
79.1,26.34,100.0,71.01,6.93,61.49,14900.0,224237,Indian chicken salad,Indian
100.0,57.59,53.46,25.98,34.54,47.27,0.0,487668,Tofu Curry with Tomatoes and Peas,Indian
90.61,97.49,48.95,40.59,53.07,100.0,0.0,33663,Whole Lentil Curry,Indian
42.5,100.0,34.57,79.66,36.74,49.53,0.0,584248,Cape Malay Curry,Indian
100.0,32.36,40.25,44.43,16.59,31.42,30375000.0,488386,"pav bhaji , no onion no garlic pav bhaji",Indian
70.32,17.85,49.79,12.66,11.61,100.0,0.0,494517,Mango Curry with Vegetables and Chicken,Indian
48.17,100.0,52.5,28.99,71.59,69.91,18000.0,248797,Garam Masala Roasted Halibut in a Tomato Curry Sauce,Indian
63.47,63.62,49.61,100.0,32.45,54.3,0.0,516585,Healthy and Delicious Chana Masala,Indian
99.78,75.75,100.0,98.56,39.24,49.8,0.0,49715,Banana Chai Breakfast Shake,Indian
100.0,91.85,71.03,59.02,34.89,59.88,43450.0,4532,Grilled Salmon With Indian Spices And Raita,Indian
50.1,100.0,48.02,34.52,46.69,53.78,0.0,220648,Chicken & chickpea salad with curry yogurt dressing,Indian
19.77,100.0,9.48,10.59,23.22,71.8,0.0,217193,Goat curry,Indian
100.0,29.88,22.17,44.68,14.5,70.65,0.0,487410,"hurda bhajji or hurda pakora, how to make hurda bhajji",Indian
33.3,100.0,9.98,14.54,22.56,66.87,0.0,627920,Butter Chicken in a Silky Sauce,Indian
52.18,100.0,67.28,68.25,39.57,62.25,6750000.0,31694,Quick & Spicy Veggie Chickpea Curry,Indian
47.11,71.07,34.42,100.0,12.07,11.59,0.0,1118446,AIP Salmon Curry (Nightshade-Free),Indian
100.0,71.78,84.95,52.15,41.07,59.06,14900.0,700258,Cashew Chicken Curry (In A Hurry!),Indian
52.51,62.03,37.56,61.78,29.84,100.0,0.0,1007925,Charred Cabbage with Goat Cheese Raita and Cucumbers,Indian
58.21,82.98,11.44,32.37,27.38,100.0,51900.0,512489,Cauliflower Coconut Masala (guest post),Indian
53.28,100.0,11.03,25.84,36.87,45.85,0.0,720695,One-Pot Curry Tomato Chicken & Potatoes,Indian
55.05,3.63,0.0,0.0,0.0,100.0,0.0,697323,Quick Chicken Tikka Masala for Two,Indian
67.14,100.0,53.04,36.68,43.83,46.43,6750000.0,224686,Indian chickpea & vegetable soup,Indian
47.8,54.41,45.94,20.54,23.91,100.0,0.0,626968,Chicken Tikka Masala with Butternut Squash Fettuccine,Indian
100.0,9.44,0.0,0.0,0.0,34.31,3525000.0,668109,Beetroot Greens Curry and a trip to the other lake,Indian
100.0,95.3,55.87,56.53,53.12,63.77,9000.0,622555,clean eating curry butternut squash soup,Indian
23.01,100.0,28.49,19.66,69.88,70.33,20000.0,613224,Clean Eating Slow Cooker Pumpkin Chicken Curry {The Gracious Pantry},Indian
100.0,29.06,60.43,35.8,24.67,48.07,0.0,548851,Crock Pot Chicken Tikka Masala – 7 Points,Indian
29.87,100.0,41.92,19.28,49.85,55.31,118125.0,602142,Thai Shrimp Coconut Curry,Indian
82.9,100.0,64.85,55.4,33.98,96.47,0.0,612667,Crock Pot Chicken Tikka Masala,Indian
72.25,100.0,81.19,44.35,47.1,43.94,0.0,719182,Coconut Curry Chicken Soup,Indian
100.0,35.45,94.78,24.09,22.1,64.62,73500.0,719746,Slow Cooker Lentil Curry,Indian
100.0,26.96,35.75,37.4,22.12,60.2,6750000.0,33381,Rava Dosas with Potato Chickpea Masala,Indian
95.52,100.0,45.58,23.65,75.78,83.83,283450.0,100526,Chickpea and Vegetable Curry,Indian
22.22,100.0,19.83,43.33,21.82,55.03,3375000.0,5389,Thai Coconut Curry Shrimp,Indian
74.79,89.0,96.7,100.0,42.68,49.81,0.0,539438,Secret Club: Chickpea and Sweet Potato Curry,Indian
54.41,100.0,29.58,32.99,38.95,52.14,18000.0,31428,Chole Masala - Chickpea Curry,Indian
19.1,100.0,9.67,10.73,23.29,70.14,0.0,744485,Grilled Pork Tenderloin and Curry Potato Salad,Indian
26.12,100.0,23.43,25.24,54.02,45.27,0.0,488317,bhindi nariyal sabzi or okra coconut curry | bhindi s,Indian
24.08,100.0,29.75,12.8,74.58,50.73,0.0,100938,Jamaican Chicken Curry,Indian
46.81,100.0,35.55,35.07,57.97,55.15,85950.0,477497,Yellow Curry Meatballs and Kale,Indian
80.92,100.0,56.2,41.43,64.8,87.3,0.0,604089,Chickpea Curry Lettuce Wraps,Indian
82.23,100.0,61.43,54.86,25.07,65.78,10000.0,33308,Chicken Tikka Masala and Cumin scented Green Peas Pulao,Indian
25.91,100.0,11.67,17.56,22.88,68.06,0.0,696448,Fish Fillets with Cucumber Raita,Indian
100.0,1.28,35.18,24.5,12.47,42.81,0.0,602566,Indian Fish Coconut Curry,Indian
100.0,63.0,77.76,90.75,35.78,81.96,375000.0,487849,"dill leaves pakora , how to make dill leaves pakoras",Indian
100.0,21.23,40.58,26.78,8.31,20.94,0.0,596880,Lahori Chicken Curry with Whole Spices and Potatoes,Indian
71.33,100.0,85.59,24.23,47.12,56.19,0.0,717780,Slow Cooker Coconut Quinoa Curry,Indian
31.93,100.0,27.73,27.91,25.01,72.03,0.0,225484,Veggie Thai red curry,Indian
68.91,59.17,46.46,93.65,30.39,100.0,5950.0,471935,Okra Curry,Indian
33.55,100.0,13.07,19.83,35.49,88.32,5950.0,215948,Mackerel with curry spices,Indian
14.56,100.0,15.05,12.44,60.22,70.96,5950.0,600553,Aloo Pakora – Aloo bajji,Indian
47.6,100.0,33.15,95.47,25.66,39.62,0.0,18461,Pea And Potato Curry,Indian
100.0,19.15,72.97,13.72,20.95,41.44,0.0,463894,Chicken Biryani,Indian
100.0,2.82,30.23,0.0,13.32,40.66,7450.0,223755,Quick lamb biryani,Indian
100.0,51.58,24.99,2.69,30.07,78.6,5630950.0,609176,Palak soup | Spinach soup | How to make palak soup,Indian
100.0,9.58,33.64,13.17,14.48,44.47,5950.0,482388,Slow Cooker Chicken Curry,Indian
71.84,33.24,14.81,40.95,5.47,100.0,0.0,11666,"Healing Cabbage, Potato, Carrot, & Tomato Curry Stew",Indian
25.32,67.43,52.55,100.0,12.8,61.97,0.0,620933,"Harvest Salad with Butternut Squash, Maple Pecans, and Curry Fig Vinaigrette",Indian
86.53,76.69,28.86,21.03,58.3,100.0,2812500.0,968316,Coconut Chicken Curry in a Hurry,Indian
21.47,100.0,12.95,15.42,28.91,65.22,0.0,471959,Batata Nu Shak (Potato Curry),Indian
14.58,100.0,18.01,17.9,70.3,59.31,1810000.0,219714,"Onion & butternut bhajis with rotis, mango raita & mint salad",Indian
100.0,1.57,40.78,27.3,0.73,37.85,0.0,516612,Indian Spiced Oatmeal (or a healthy version of Kheer),Indian
100.0,26.54,36.68,37.71,22.59,45.25,152950.0,478471,Easy Healthy Chickpea Curry,Indian
48.31,78.26,61.32,34.66,32.5,100.0,0.0,724212,NITK’s Red Curry Dragon Bowl // Gluten & Dairy Free,Indian
55.44,100.0,45.44,29.25,71.8,76.72,0.0,573374,Sweet 'n Spicy Indian Chili in Winter Squash Bowls,Indian
69.97,79.48,12.62,20.62,27.17,100.0,0.0,762930,Home-style pork curry with cauliflower rice,Indian
58.16,100.0,65.76,36.4,34.22,64.03,0.0,209778,Yellow lentil & coconut curry with cauliflower,Indian
100.0,23.23,71.42,24.39,14.24,28.0,0.0,978558,Chickpea Curry,Indian
59.67,100.0,43.81,43.95,79.0,94.34,18000.0,510269,"Sunday Slow Cooker: Red Lentil, Curry, and Carrot Stew",Indian
42.14,100.0,56.73,83.67,54.14,55.95,99000.0,30753,Gobi Matar Masala,Indian
70.46,99.74,100.0,71.89,48.34,93.01,20000.0,34145,Coconut Curry Red Lentil Soup,Indian
100.0,50.28,26.11,78.6,12.22,18.92,0.0,488546,"naan without yeast, how to make naan without yeast on stove top",Indian
100.0,18.57,36.15,24.94,15.29,29.34,450000.0,202511,Pork Vindaloo,Indian
15.64,100.0,23.08,22.23,66.82,65.12,120000.0,1005488,Veggie Masala Buddha Bowls,Indian
26.56,100.0,29.41,66.88,32.77,51.57,1987500.0,600384,Mint Chutney – Pudina chutney for pakora,Indian
24.53,100.0,25.88,10.05,74.35,57.56,0.0,152604,South Indian Lentil Cakes with Raita,Indian
29.74,100.0,25.78,55.17,24.88,73.21,3375000.0,584858,Mum’s Chicken & Potato Curry for Family Food Flashback,Indian
96.34,100.0,49.71,36.89,48.86,56.09,2975.0,613255,Tofu Vindaloo,Indian
21.02,100.0,33.08,41.78,61.19,75.09,611375.0,224928,Fried fish & tomato curry,Indian
88.33,85.38,57.9,38.23,82.31,100.0,5950.0,44848,Stuffed Curry Sweet Potato,Indian
100.0,4.53,26.79,0.0,11.8,27.71,0.0,285894,Batata Nu Shak (Potato Curry),Indian
16.39,100.0,11.3,13.36,44.92,77.14,6750000.0,840267,Paleo Thai Broccoli Chicken Curry,Indian
100.0,84.32,46.83,59.18,49.64,51.34,11900.0,94301,Lentil Curry,Indian
26.43,100.0,15.93,12.86,20.77,62.05,3378700.0,626172,Chana Masala Stuffed Sweet Potatoes,Indian
90.34,100.0,91.98,72.05,40.65,63.95,0.0,4624,Curry Rubbed Salmon With Napa Slaw,Indian
100.0,67.78,23.12,63.93,8.55,78.99,20000.0,578532,"Slow Cooker Chicken Curry: With Chickpeas, Great Flavor",Indian
98.23,18.56,92.6,28.19,19.49,100.0,0.0,720886,Thai Red Curry Cauliflower Rice,Indian
41.54,100.0,26.46,23.41,44.9,81.11,0.0,23783,Dinner Tonight: Baingan Bharta (eggplant Curry),Indian
45.05,100.0,29.94,24.08,71.28,68.1,0.0,215662,Warming veggie curry,Indian
30.89,100.0,6.85,5.29,40.57,43.05,0.0,758324,Thai Green Curry with Butternut Squash and Yellow Peppers,Indian
100.0,8.04,24.88,7.83,16.07,48.03,7450.0,222824,Cauliflower & potato curry,Indian
100.0,68.84,59.24,26.68,52.94,81.66,40000.0,698387,Pumpkin & Tomato Curry,Indian
36.83,100.0,41.03,36.58,80.04,75.84,147000.0,694941,Delicata Squash & Tofu Curry,Indian
100.0,66.48,86.2,30.7,49.71,75.27,18000.0,760002,Indian Tea Sandwiches,Indian
23.77,100.0,78.56,51.31,58.95,49.22,160000.0,512570,Curry Spiced Sole with Garlic Sautéed Kale,Indian
54.21,100.0,39.47,40.6,40.21,71.77,6750000.0,497635,Slow Cooker Coconut Curry Beef,Indian
24.36,100.0,27.15,19.42,62.23,63.27,41700.0,512693,Indian Eggplant Curry (Bhaingan Bharta),Indian
13.1,80.18,100.0,87.57,50.12,46.16,0.0,39016,Steamed Vegetables In Curry Sauce,Indian
46.35,69.23,100.0,57.16,16.1,67.84,198000.0,629580,Palak Tofu: A Healthy Palak Paneer,Indian
100.0,2.43,30.15,0.0,13.28,39.95,0.0,209568,Dinner Tonight: Mushroom Curry,Indian
84.1,78.91,80.34,100.0,23.48,37.27,0.0,601322,Kabocha Squash Lentil Curry,Indian
