sweetness,saltiness,sourness,bitterness,savoriness,fattiness,spiciness,id,title,cuisine
40.22,100.0,47.98,43.94,46.58,52.88,0.0,759800,Braised Lebanese Eggplant with Chickpeas,Middle Eastern
74.78,100.0,79.01,39.41,61.92,58.19,0.0,21940,Roasted Garlic And Red Pepper Hummus,Middle Eastern
51.08,100.0,54.49,56.12,48.09,53.71,0.0,100451,Hummus,Middle Eastern
56.99,84.66,100.0,71.79,41.09,34.47,0.0,98385,Grilled Falafel,Middle Eastern
40.92,33.58,62.07,43.48,17.48,100.0,0.0,33865,Middle Eastern Lentil And Rice Soup,Middle Eastern
35.07,61.17,40.02,47.03,43.98,100.0,0.0,597052,Roasted Veggie Wraps with Red Pepper Hummus,Middle Eastern
66.83,54.86,63.91,100.0,28.89,73.72,0.0,479762,How to Make Ultra Smooth Homemade Hummus…or The Hummus Dreams Are Made Of),Middle Eastern
36.56,25.38,100.0,90.35,21.73,55.85,5950.0,563377,Roasted Cauliflower Hummus,Middle Eastern
43.79,19.43,100.0,56.48,14.05,60.87,0.0,553432,Sun Dried Tomato Hummus,Middle Eastern
48.0,22.63,100.0,45.24,16.2,44.42,0.0,480132,pumpkin hummus tortilla pizza… for one,Middle Eastern
63.75,32.09,100.0,39.13,33.61,59.36,0.0,673134,Roasted Red Pepper Hummus Wraps,Middle Eastern
36.04,1.95,34.4,24.43,2.38,100.0,0.0,649411,Lebanese Tabouleh,Middle Eastern
100.0,37.63,10.98,60.51,0.0,35.13,0.0,603815,Quinoa Tabbouleh,Middle Eastern
31.87,8.4,78.74,55.92,5.46,100.0,0.0,626940,Roasted Garlic White Bean Hummus,Middle Eastern
54.04,4.54,10.94,9.48,1.01,100.0,0.0,501158,Pepper & walnut hummus with veggie dippers,Middle Eastern
39.92,100.0,31.65,47.94,38.48,66.34,29750.0,208922,"Cook the Book: Fattoush, Lebanese Pita Bread Salad",Middle Eastern
2.51,12.75,17.52,17.82,2.0,100.0,0.0,1094264,Avocado hummus & crudités,Middle Eastern
68.26,81.46,100.0,41.25,51.34,48.47,0.0,480814,Black Bean Falafel Patties,Middle Eastern
69.28,6.69,0.0,0.0,0.0,100.0,0.0,616364,Chicken Pasta Salad with Salsa Hummus Dressing,Middle Eastern
13.24,12.89,21.89,19.98,8.03,100.0,0.0,728817,Greek Grilled Chicken & Hummus Wrap,Middle Eastern
100.0,57.87,22.93,90.56,4.49,25.25,7450.0,810815,Southwestern Avocado Quinoa Salad with Chipotle Hummus Dressing,Middle Eastern
25.38,100.0,19.15,26.87,14.98,40.31,0.0,4457,Green Shawarma Salmon,Middle Eastern
16.42,7.96,49.56,35.19,3.44,100.0,0.0,826781,Cauliflower Shawarma Tacos with Spiralized Butternut Squash,Middle Eastern
7.2,7.46,40.78,28.96,2.83,100.0,0.0,574602,Roasted Red Pepper Hummus,Middle Eastern
23.61,75.2,26.0,21.12,12.51,100.0,16400.0,519872,Cauliflower Scallion Bean-Free Hummus,Middle Eastern
100.0,46.3,48.06,97.0,15.84,87.91,0.0,525533,Baked Falafel with Spicy Feta Dip,Middle Eastern
50.01,62.67,100.0,55.91,36.52,61.02,0.0,9306,Beet Hummus,Middle Eastern
66.04,40.52,19.99,55.27,7.39,100.0,0.0,604584,Quinoa Hummus Wrap,Middle Eastern
43.12,100.0,53.17,29.01,71.28,62.76,0.0,610082,Baked Falafel,Middle Eastern
14.79,36.15,83.94,63.24,16.72,100.0,4000.0,507129,Chipotle Sweet Potato Hummus,Middle Eastern
43.39,9.82,36.85,26.17,2.55,100.0,6770000.0,680717,Roasted Beet Hummus with Homemade Pita Chips,Middle Eastern
49.59,8.49,67.96,48.26,4.71,100.0,0.0,695512,Tabbouleh with Chickpeas,Middle Eastern
7.92,3.33,58.88,41.82,4.08,100.0,0.0,758557,Millet Tabbouleh with Cilantro and Lime,Middle Eastern
100.0,37.79,60.4,41.62,31.75,44.62,22350.0,946277,Sun-dried tomato hummus with toasted pine nuts,Middle Eastern
43.46,100.0,34.71,42.13,43.71,72.27,0.0,618769,Lebanese Stuffed Peppers with Cinnamon and Toasted Pine Nuts,Middle Eastern
32.17,30.32,10.71,8.25,8.8,100.0,45500.0,619696,Roasted Butternut Squash Hummus,Middle Eastern
2.17,3.4,30.5,21.66,2.11,100.0,0.0,15023,Kale And Sundried Tomato Hummus,Middle Eastern
29.86,100.0,46.04,48.6,46.03,50.66,0.0,489060,Lemony Falafel Brown Rice,Middle Eastern
37.48,13.8,55.09,23.01,9.61,100.0,0.0,612564,SNAP Challenge: Peanut Butter Hummus,Middle Eastern
34.61,6.56,58.32,42.44,4.8,100.0,22350.0,580918,Kapow! Lemon-Parsley Bean Salad and Hummus,Middle Eastern
35.87,100.0,42.97,56.01,39.32,65.7,0.0,249150,Sun-Dried Tomato Hummus,Middle Eastern
100.0,8.33,74.88,53.17,5.19,70.45,0.0,940507,My Favorite Falafel,Middle Eastern
100.0,39.58,51.86,24.01,21.03,37.83,0.0,30660,Skinny Hummus,Middle Eastern
34.15,100.0,21.45,24.81,32.73,62.32,14900.0,609005,Pistachio Pesto Hummus,Middle Eastern
88.67,28.68,90.01,22.88,20.99,100.0,3375000.0,551961,Roasted Red Pepper Hummus,Middle Eastern
45.64,39.44,100.0,51.29,24.07,66.35,0.0,553447,Basil Hummus,Middle Eastern
75.03,17.21,10.09,27.59,19.84,100.0,7400.0,224341,Tabbouleh,Middle Eastern
5.21,13.04,43.7,31.03,3.03,100.0,0.0,482489,{Vegetarian} Middle Eastern Pita Sandwich,Middle Eastern
94.18,100.0,13.64,59.18,8.63,75.51,80000.0,32481,Fava Bean Falafel,Middle Eastern
79.17,73.84,100.0,90.3,35.29,64.91,0.0,760613,Black Soybean Tabbouleh,Middle Eastern
53.9,45.81,63.7,41.86,19.75,100.0,0.0,761017,Falafel,Middle Eastern
39.15,10.28,70.42,53.07,5.33,100.0,222250.0,524601,Everything Hummus,Middle Eastern
25.83,11.14,64.33,39.51,6.68,100.0,11000.0,224337,"Layered hummus, tabbouleh & feta picnic bowl",Middle Eastern
6.88,14.88,100.0,71.01,6.93,36.58,81500.0,527604,Tabbouleh,Middle Eastern
25.19,100.0,26.67,21.75,70.21,60.45,0.0,630130,Falafel,Middle Eastern
65.88,57.77,96.8,100.0,30.96,85.82,0.0,1037580,Roasted Cauliflower Shawarma Chickpea Salad,Middle Eastern
91.36,100.0,96.46,65.0,61.31,80.85,0.0,794465,Tart Cherry Tabbouleh,Middle Eastern
16.4,25.78,100.0,79.75,10.96,91.66,0.0,31798,Hummus (chickpea & Tahini Purée),Middle Eastern
3.61,7.68,45.53,34.34,3.45,100.0,0.0,758133,Fattoush Salad,Middle Eastern
100.0,46.3,48.06,97.0,15.84,87.91,0.0,880108,quinoa tabbouleh,Middle Eastern
