sweetness,saltiness,sourness,bitterness,savoriness,fattiness,spiciness,id,title,cuisine
43.03,100.0,40.72,38.2,59.97,55.47,0.0,247542,Pumpkin and White Bean Turkey Chili with Kale and Pepita Salsa,American
89.06,57.06,54.61,46.96,100.0,67.35,0.0,577865,Spicy Lentil Vegan Sloppy Joes,American
49.1,100.0,36.87,23.49,39.24,76.52,0.0,195314,The Best Vegetarian Bean Chili,American
92.14,100.0,65.32,59.12,39.07,41.37,325950.0,23286,Mexican Shrimp Cobb Salad,American
23.92,100.0,22.33,31.27,44.19,56.88,1800000.0,668124,Turkey Burgers with Smashed Avocado and Pickles,American
59.04,100.0,63.64,19.97,68.83,66.6,0.0,678476,Roasted Red Pepper Quinoa Chili,American
86.51,34.48,17.09,10.98,26.34,100.0,16875000.0,485728,Turkey Chili,American
18.26,100.0,9.52,10.62,23.31,66.95,0.0,667899,Slow-Cooker Pulled Pork Sandwiches,American
100.0,10.01,4.62,2.97,7.12,82.57,22500000.0,573354,Thai Red Curry Chicken Chili,American
100.0,24.21,62.0,15.76,14.46,24.12,102200.0,539591,Fresh from the Garden Turkey Burgers served with Sliced Tomatoes and Buttermilk Dill Ranch Dressing,American
100.0,40.45,87.38,36.15,55.37,51.31,0.0,582423,Guest Post: Slow Cooker Veggie Chili,American
81.5,100.0,58.78,66.72,91.49,77.71,300000.0,583655,Pulled Pork Stuffed Sweet Potato,American
53.81,100.0,46.69,28.08,62.36,66.95,0.0,548198,Vegetable Lime Chickpea Chili,American
15.05,100.0,45.67,31.29,15.66,97.55,0.0,745416,Healthy Bison Chili,American
12.29,100.0,10.45,12.01,70.82,78.41,3750.0,32878,Fresh Green Bean Casserole,American
100.0,36.22,0.0,0.0,0.0,6.0,40000.0,207868,The Ultimate Patty Melt,American
96.85,100.0,95.28,33.16,80.01,50.99,0.0,771903,Spicy Shredded Pork,American
44.94,100.0,42.81,14.98,68.08,75.36,311750.0,210827,Tangy tuna burgers,American
53.58,100.0,42.85,38.59,41.71,61.91,26200.0,574154,Ultra Simple Crock Pot White Chicken Chili,American
53.15,100.0,43.56,47.38,29.32,50.43,11900.0,770911,Slow-Cooker Georgia Pulled Pork Barbecue,American
43.7,100.0,12.49,8.88,43.59,70.27,0.0,779025,Protein Packed Cobb Salad,American
29.26,100.0,14.24,16.81,69.57,75.73,45000000.0,549950,Curried Salmon Burger Lettuce Wraps with Crispy Sweet Potato Straws + Goat cheese,American
26.36,100.0,11.76,12.98,71.51,65.59,44700.0,745639,Hearty Sirloin Chili,American
68.78,52.61,20.26,27.81,21.28,100.0,45450.0,512883,Award Winning Chili,American
24.71,100.0,15.6,17.47,70.33,68.76,19282950.0,482461,Cauliflower Mac and Cheese with Crispy Panko Topping,American
94.75,21.05,37.29,11.48,15.44,100.0,1395000.0,21746,Grilled Hotdog Skewers With Creamy Avocado Dip,American
15.24,100.0,22.06,16.76,63.79,58.32,465.0,601711,Curried Veggie Burgers,American
97.92,97.72,42.76,34.53,48.15,100.0,2975.0,598292,Turkey and White Bean Chili,American
33.26,100.0,28.37,49.15,65.77,75.49,3725.0,197041,Homemade Vegan Burgers That Don't Suck,American
32.18,100.0,45.03,14.15,72.9,58.72,0.0,608575,Chili Quinoa-Bean Bites (with Chipotle Mashed Sweet Potatoes),American
100.0,68.15,51.43,36.69,80.11,92.57,16400.0,615201,Roasted Pork White Chili,American
84.96,99.8,100.0,65.78,56.72,54.78,157500.0,535623,Baked Garlic Sweet Potato Fries,American
19.79,100.0,10.41,12.25,30.49,72.59,78750.0,44272,Black Pepper And Lime Oven Fries,American
54.03,64.74,4.87,9.99,18.58,100.0,44700.0,590238,Crispy Baked Sweet Potato Fries,American
82.46,92.78,73.23,100.0,40.74,67.71,0.0,626337,Healthy Chicken Chili,American
93.53,35.33,100.0,25.42,23.32,37.95,2255950.0,902819,BBQ Lentil and Sweet Potato Burgers,American
100.0,12.9,0.0,0.0,0.0,34.66,7450.0,511120,Spicy Breaded Sweet Potato Fries,American
100.0,9.4,11.76,34.66,37.7,50.52,0.0,593906,Chicken Caesar Salad with Grilled Romaine,American
100.0,90.33,9.03,10.37,61.18,73.72,0.0,626432,20 Minute Easy Lentil Chili,American
11.6,100.0,10.61,12.19,71.88,64.8,0.0,474047,Easy Turkey Chili,American
100.0,32.16,0.0,0.0,0.0,12.47,0.0,195918,"Dinner Tonight: Pasta with Tuna, Arugula, and Chili",American
52.14,12.56,0.63,1.75,0.23,100.0,32350.0,578068,White Chicken Chili,American
49.72,100.0,56.47,26.07,61.18,68.59,600000.0,777569,Mediterranean Quinoa Burgers,American
83.64,31.82,100.0,25.42,23.32,31.54,3375000.0,625309,Pumpkin Quinoa Chili,American
83.77,100.0,81.61,48.83,47.0,43.87,0.0,38774,Skinny Baked Seasoned Fries With Garlic Aioli,American
34.16,100.0,34.01,41.27,83.12,82.28,0.0,22977,Salmon Burgers With Quick Pickled Cucumbers,American
12.07,6.01,0.0,0.0,0.0,100.0,0.0,744162,Black Bean Burger,American
15.08,100.0,12.15,12.91,72.05,65.9,0.0,6594,Swordfish Burgers,American
54.37,86.27,25.34,20.34,64.27,100.0,8868500.0,735147,Grownup Hamburger Helper Mac ‘n Cheese,American
81.07,82.7,93.59,100.0,25.97,26.93,0.0,262990,Gingerbread French Toast,American
61.47,99.36,49.41,100.0,42.16,88.85,1954900.0,982125,Kitchen Hack: Protein Instant Pot Mac and Cheese in 5 Minutes,American
27.98,100.0,18.01,40.1,27.89,42.95,0.0,214377,Mushroom & chickpea burgers,American
23.0,100.0,27.01,10.82,74.66,49.78,0.0,667576,"Easy One-Pot, No-Knife, Lighter Tuna Noodle Casserole",American
60.81,100.0,32.36,19.52,72.2,68.44,900000.0,734742,Kale Caesar Salad Pizza,American
19.47,100.0,9.28,10.35,22.71,78.05,0.0,472134,Moroccan Yam Veggie Burgers with Cilantro Lime Tahini Sauce,American
75.07,100.0,77.2,40.63,49.75,40.05,0.0,993277,The Best Healthy Turkey Chili,American
24.26,92.44,18.04,18.41,52.18,100.0,73500.0,480673,Homemade Taco and Chili Seasoning,American
100.0,1.7,0.0,0.0,0.0,9.97,0.0,588294,Grownup hamburger helper mac n cheese,American
61.14,100.0,48.19,74.34,51.96,49.09,17850.0,510575,Slow Cooker Sundays: Sloppy Joes,American
18.81,100.0,9.14,9.94,22.48,78.23,7450.0,225200,Skinny Thai burgers with sweet potato chips & pineapple salsa,American
84.9,35.1,100.0,25.42,23.32,27.56,25950.0,530315,Spice it up! Chipotle Chili Tilapia Salad,American
100.0,2.05,40.75,26.52,11.36,35.46,0.0,539954,Black Bean Chili with Butternut Squash & Swiss Chard,American
35.98,100.0,37.58,21.53,69.74,59.11,50650.0,810811,Slow Cooker Chipotle Beef Chili,American
100.0,38.27,93.33,36.95,21.18,28.09,5950.0,501162,Spiced turkey patties with fruity quinoa salad,American
83.14,51.42,6.15,3.16,29.52,100.0,0.0,210648,Broccoli with chilli & crispy garlic,American
81.99,54.21,100.0,49.58,36.89,85.56,0.0,529731,"(No-Bean) Sweet Potato, Kale & Turkey Chili (gluten free & a VEGAN swap!)",American
92.49,100.0,53.04,37.57,45.02,86.91,5950.0,248672,Sweet Potato Fries with Homemade Curry Spiced Aioli,American
20.22,100.0,10.41,11.95,70.5,72.41,5625000.0,587064,Girls' Night Turkey Burgers with Spicy Sweet Potato Fries,American
64.72,97.6,100.0,90.25,39.41,29.35,0.0,761058,Black Bean Burgers with Tempeh Crisps,American
27.55,100.0,10.55,12.12,71.47,65.78,0.0,577697,Black Bean Burgers,American
15.44,100.0,20.64,13.91,44.7,59.85,0.0,549927,Hawaiian BBQ Salmon Burgers with Coconut Caramelized Pineapple,American
74.8,16.34,7.75,1.97,1.81,100.0,0.0,203460,Hot Chili Chutney,American
99.43,79.3,41.73,26.81,64.3,100.0,0.0,535721,Super Bowl Turkey Chili,American
34.44,100.0,27.8,16.67,58.51,49.73,382000.0,994193,"The Best Low Carb Mac and Cheese (Paleo, Vegan)",American
36.28,100.0,16.64,16.43,34.29,74.78,1820000.0,588563,Asian turkey burger salad with peanut dressing,American
48.63,100.0,54.56,37.71,69.21,59.73,39400.0,527346,5-Ingredient Easy White Chicken Chili,American
60.36,100.0,57.85,36.86,46.98,55.97,91900.0,514413,Chili Dog Casserole with Cheese Fries,American
82.99,34.87,100.0,25.42,23.32,25.24,5950.0,543988,Slow Cooker Chili,American
25.65,0.35,0.0,0.0,0.0,100.0,0.0,574153,Excellent White Chicken Chili,American
84.46,39.85,100.0,25.42,23.32,46.14,8200.0,801253,Baked Sweet Potato Fries with Za’atar,American
67.97,26.08,61.56,15.65,14.36,100.0,5950.0,549522,Big Time Jalapeno Lime Black Bean Texas Chili,American
59.92,100.0,66.42,48.11,45.69,74.65,16400.0,553935,Chipotle Tomato Pepper Cheeseburger,American
67.56,27.64,58.53,16.55,19.5,100.0,0.0,63963,Skinny Meatloaf Cupcakes With Mashed Potato Frosting,American
98.47,37.72,100.0,25.42,23.32,67.51,39293.5,226540,Slow Cooker Colombian-Style Pulled Pork,American
41.65,100.0,18.13,17.12,70.22,83.62,0.0,479484,Feeding Friends: Chicken and White Bean Chili,American
49.0,100.0,50.64,40.89,57.02,64.87,72000.0,262840,Black Bean Burgers,American
18.27,100.0,9.5,10.61,23.27,69.94,0.0,509088,LENTIL BURGER with Mango Salsa,American
82.87,100.0,95.54,45.77,56.49,96.55,2975.0,609819,Southwest Chicken Caesar Salad,American
74.57,68.41,41.26,34.45,75.76,100.0,0.0,750324,Butternut Squash Chili,American
59.68,9.43,10.37,46.47,24.01,100.0,14900.0,801743,Gyro Burger,American
67.04,13.37,100.0,71.01,6.93,13.04,600000.0,226501,Vegetarian Chili,American
44.84,100.0,30.43,23.33,63.49,54.5,85400.0,588350,Perfectly crispy rosemary baked fries,American
31.09,100.0,46.65,21.1,60.19,52.8,5950.0,588640,Chicken apple cheddar chili,American
20.34,100.0,9.11,9.92,22.43,78.15,14900.0,541691,Black Bean Mole Burgers,American
66.4,100.0,18.87,20.26,61.18,63.35,10130950.0,801232,Baked Vegan Mac and Cheese with Crispy Quinoa Topping,American
60.29,100.0,48.34,43.73,45.0,54.84,157500.0,812314,Spicy Salmon Burgers,American
49.9,51.1,100.0,59.7,29.16,80.11,230000.0,482515,Sweet and Smoky Homemade Turkey Chili,American
24.11,0.08,0.0,0.0,0.0,100.0,0.0,574592,Gruyère and Emmentaler Macaroni and Cheese Casserole with Ham and Cubed Sourdough,American
44.28,100.0,25.84,29.68,54.66,64.13,0.0,695775,Grilled Chicken Caesar Salad,American
17.8,100.0,14.6,22.76,66.8,54.45,3120000.0,622909,Zesty Wheat Berry-Black Bean Chili,American
35.78,100.0,35.87,13.39,69.1,56.89,148750.0,727383,Vegetarian Black Bean Chili,American
100.0,13.24,6.66,4.28,10.26,17.47,31893225.0,762547,Spicy chilli bean soup,American
69.7,7.26,0.0,0.0,0.0,100.0,14900.0,499308,Vietnamese Pulled Pork Sandwich (Banh Mi),American
100.0,39.02,35.95,59.0,6.1,47.06,0.0,195536,Slow Cooker Vegan Chickpea Chili,American
76.39,100.0,52.82,61.42,76.17,94.68,0.0,677711,"Slow Cooker Butternut Squash, Chicken and Bean Chili",American
100.0,9.26,0.0,0.0,0.0,16.81,3375000.0,122023,Black Bean and Sweet Potato Chili (Vegetarian),American
69.7,50.28,38.93,29.98,62.06,100.0,75000.0,573089,Black Bean and Chorizo Chili with Butternut Squash and Swiss Chard,American
100.0,26.86,68.13,17.32,15.89,59.13,11900.0,671539,Turkey Chili,American
49.45,100.0,55.39,24.95,68.26,56.93,5950.0,496719,"Pulled Pork, Greens and Bacon Sandwich – Put some South in your mouth",American
14.75,100.0,13.3,16.45,69.65,58.23,10792200.0,667995,Pecan & Mushroom Burgers,American
99.97,50.59,100.0,51.48,24.74,27.62,73500.0,580943,Lentil-Chickpea Veggie Burgers with Avocado Green Harissa,American
100.0,36.61,95.28,31.39,21.9,77.35,8508575.0,219051,"Salmon with Sweet Chili Glaze, Sugar Snap Peas, and Pea Tendrils",American
40.53,100.0,25.58,9.93,73.46,55.0,14900.0,974715,Mexican Grilled Chicken Cobb Salad,American
100.0,68.68,54.36,43.6,95.34,94.29,0.0,555421,Turkey Pumpkin Chili,American
7.63,0.76,0.0,0.0,0.0,100.0,10125.0,22318,Tempeh Bell Pepper Chili,American
100.0,1.63,37.47,21.35,10.48,46.43,0.0,507130,Sunshine Veggie Burgers,American
83.97,100.0,27.96,16.28,70.26,78.37,0.0,320598,Spicy Vegan Sloppy Joes,American
49.38,100.0,38.74,26.18,61.02,68.53,455900.0,494879,Sweet Potato White Bean Chili {Slow Cooker} for,American
100.0,40.66,43.7,42.85,21.37,71.34,20000.0,620867,Roasted Vegetable Harvest Salad with Sesame Chili Sauce,American
96.61,53.11,100.0,27.88,36.48,95.84,16000.0,615901,Vegan Caesar Salad,American
30.0,100.0,9.41,10.5,23.04,97.31,300000.0,509190,Quinoa Vegetable Chili,American
100.0,76.82,37.41,58.44,29.99,96.71,0.0,474399,Easy Crockpot Lentil Chili,American
100.0,59.76,90.17,40.96,70.94,56.29,0.0,509548,Ketchup with Rosemary Sweet Potato Fries,American
73.72,32.31,100.0,25.42,23.32,42.09,0.0,491226,Cobb Salad with Fresh Herbs,American
39.37,100.0,30.71,36.74,93.14,68.97,1130950.0,479252,Meatless Monday: Skillet Home Fries with Herbs de Provence,American
88.62,34.92,100.0,28.85,23.51,19.89,2205700.0,33683,Red Lentil Chili,American
30.15,100.0,27.9,16.74,58.74,56.03,0.0,485258,Crock Pot Chicken Taco Chili,American
26.61,100.0,25.9,10.21,74.29,49.67,0.0,609735,Pulled Pork Tacos with Sweet Chili Slaw,American
83.48,37.8,100.0,25.42,23.32,21.58,29900.0,565693,Asian Black Bean Burgers,American
26.5,100.0,15.58,8.53,68.55,76.14,73500.0,576640,Brownie Batter Peanut Butter Swirl Oatmeal,American
90.23,86.98,60.24,31.32,83.62,100.0,22698000.0,471458,Mexican Style Shredded Pork,American
13.84,100.0,15.27,19.0,70.03,60.54,89587.5,577981,Chilli Con Carne,American
95.04,36.53,100.0,25.84,24.75,74.66,5950.0,527672,Guinness Pulled Pork,American
16.91,100.0,9.12,9.91,22.43,73.72,0.0,472730,Perfect Paleo Burger,American
47.94,100.0,17.93,45.63,34.44,49.29,925950.0,563851,Vegetarian Sweet Potato Rice & Bean Chili,American
63.13,100.0,21.15,18.05,69.75,65.45,0.0,511035,Chicken Caesar Salad,American
80.98,9.66,34.03,9.33,7.92,100.0,0.0,548317,Vegetarian Quinoa Chili,American
16.63,100.0,16.75,22.2,65.44,88.11,900000.0,498762,Bacon Jalapeno Burgers with Chipotle Mayonnaise,American
100.0,51.86,82.62,53.07,26.93,86.22,63400.0,770872,Slow Cooker Georgia Pulled Pork Barbeque,American
54.46,100.0,40.41,18.66,66.74,75.84,25950.0,22505,Turkey Chili Taco Soup,American
34.93,100.0,26.64,12.38,75.36,69.5,3375000.0,551476,sweet potato & quinoa chili,American
86.99,0.3,0.0,0.0,0.0,100.0,0.0,809830,Broccoli & White Cheddar Quinoa Mac and Cheese,American
55.74,100.0,18.12,25.05,61.28,49.11,900000.0,978510,"Chili Lime Rice (Vegan, Gluten Free)",American
43.9,100.0,48.31,48.42,52.15,58.19,0.0,724754,Vegetarian Black Bean Chili with Orange and Cumin,American
33.39,100.0,21.27,14.69,70.7,68.31,72000.0,106267,Chipotle Butternut Venison Chili,American
43.06,97.73,50.11,60.2,65.01,100.0,0.0,29350,Chili Roasted Broccoli,American
99.6,72.64,56.23,46.13,100.0,78.97,0.0,592168,Chorizo Sweet Potato Chili,American
70.04,72.64,89.97,46.69,20.43,100.0,14900.0,695038,Southwestern Salmon Cobb Salad,American
75.67,100.0,63.3,96.21,92.47,63.88,0.0,558722,Garlic Thyme Parsnip “Fries”,American
100.0,44.69,87.09,73.24,16.19,73.73,0.0,33782,Red Lentil Burgers,American
32.2,100.0,33.18,70.95,42.19,74.77,0.0,98224,Mediterranean Veggie Burgers with Mint-Yogurt Sauce and Carrot Salad,American
100.0,13.96,0.0,0.0,0.0,70.62,0.0,718828,21 Day Fix Broccoli Mac & Cheese (AKA the perfect Mac & Cheese),American
29.7,100.0,42.14,19.38,69.83,63.21,0.0,718787,Shrimp Caesar Salad,American
50.97,100.0,47.77,41.75,60.68,74.33,0.0,569961,Creamy Stove Top Macaroni & Cheese,American
27.56,93.7,50.47,100.0,44.47,70.96,0.0,29242,Broccoli-basil Mac And Cheese,American
100.0,36.45,99.74,25.35,23.26,72.18,959850.0,569764,Slow Cooked Mexican Pulled Pork Tacos,American
95.77,23.17,100.0,32.88,20.19,32.5,16000.0,496246,Quinoa Veggie Burgers,American
32.2,100.0,28.27,10.51,43.09,46.54,297000.0,755417,West Virginia Style Hot Dog,American
40.26,100.0,41.24,60.09,39.47,50.71,32000.0,70256,Apple Pie Spice,American
97.44,78.92,100.0,48.1,47.2,54.84,29900.0,211573,Grilled chilli & coriander salmon with ginger rice,American
23.65,100.0,22.38,13.99,69.36,55.85,5950.0,588556,Turkey chili pie,American
19.13,100.0,10.46,12.02,70.89,64.79,8000.0,975458,Instant Pot Paleo Chili,American
52.84,100.0,14.99,23.82,61.78,72.15,7612500.0,904456,Chicken Caesar Salad with Crispy Kale,American
